Years,Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social support,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Democracy index (EIU),Electoral pluralism index (EIU),Government index (EIU),Political participation index(EIU),Political culture index (EIU),Civil liberties index (EIU),Population,Total CO2 ,CO2 relative growth,CO2 absolute Growth,CO2 per capita,Cumulative CO2 (metric tons),Peace index
2016,Ghana,124,"4,276","0,63107","0,49353","0,29681","0,40973","0,0326","0,21203","67,5","83,3","57,1","61,1","62,5","73,5",28481946,"16,547","2,682","0,432","0,581","307,977","1,796"
2016,Georgia,126,"4,252","0,83792","0,19249","0,64035","0,32461","0,3188","0,06786","59,3","86,7","42,9","61,1",50,"55,9",3727505,"9,905","3,3","0,316","2,467","1010,883","2,159"
2016,Georgia,126,"4,252","0,83792","0,19249","0,64035","0,32461","0,3188","0,06786","59,3","86,7","42,9","61,1",50,"55,9",3727505,"9,905","3,3","0,316","2,467","1010,883","2,129"
2016,Georgia,126,"4,252","0,83792","0,19249","0,64035","0,32461","0,3188","0,06786","59,3","86,7","42,9","61,1",50,"55,9",3727505,"9,905","3,3","0,316","2,467","1010,883","2,096"
2016,Georgia,126,"4,252","0,83792","0,19249","0,64035","0,32461","0,3188","0,06786","59,3","86,7","42,9","61,1",50,"55,9",3727505,"9,905","3,3","0,316","2,467","1010,883","2,118"
2016,Georgia,126,"4,252","0,83792","0,19249","0,64035","0,32461","0,3188","0,06786","59,3","86,7","42,9","61,1",50,"55,9",3727505,"9,905","3,3","0,316","2,467","1010,883","2,122"
2016,Senegal,128,"4,219","0,44314","0,77416","0,40457","0,31056","0,11681","0,19103","62,1","79,2","53,6","44,4","62,5","70,6",14993528,"9,859","0,128","0,013","0,658","199,11","1,902"
2016,Senegal,128,"4,219","0,44314","0,77416","0,40457","0,31056","0,11681","0,19103","62,1","79,2","53,6","44,4","62,5","70,6",14993528,"9,859","0,128","0,013","0,658","199,11","1,972"
2016,Senegal,128,"4,219","0,44314","0,77416","0,40457","0,31056","0,11681","0,19103","62,1","79,2","53,6","44,4","62,5","70,6",14993528,"9,859","0,128","0,013","0,658","199,11","1,941"
2016,Senegal,128,"4,219","0,44314","0,77416","0,40457","0,31056","0,11681","0,19103","62,1","79,2","53,6","44,4","62,5","70,6",14993528,"9,859","0,128","0,013","0,658","199,11","1,85"
2016,Senegal,128,"4,219","0,44314","0,77416","0,40457","0,31056","0,11681","0,19103","62,1","79,2","53,6","44,4","62,5","70,6",14993528,"9,859","0,128","0,013","0,658","199,11","1,883"
2016,Bulgaria,129,"4,217","1,11306","0,92542","0,67806","0,21219","0,00615","0,12793","70,1","91,7","60,7","72,2","43,8","82,4",7127822,"45,354","-5,894","-2,841","6,341","3657,683","1,684"
2016,Bulgaria,129,"4,217","1,11306","0,92542","0,67806","0,21219","0,00615","0,12793","70,1","91,7","60,7","72,2","43,8","82,4",7127822,"45,354","-5,894","-2,841","6,341","3657,683","1,641"
2016,Bulgaria,129,"4,217","1,11306","0,92542","0,67806","0,21219","0,00615","0,12793","70,1","91,7","60,7","72,2","43,8","82,4",7127822,"45,354","-5,894","-2,841","6,341","3657,683","1,631"
2016,Bulgaria,129,"4,217","1,11306","0,92542","0,67806","0,21219","0,00615","0,12793","70,1","91,7","60,7","72,2","43,8","82,4",7127822,"45,354","-5,894","-2,841","6,341","3657,683","1,632"
2016,Bulgaria,129,"4,217","1,11306","0,92542","0,67806","0,21219","0,00615","0,12793","70,1","91,7","60,7","72,2","43,8","82,4",7127822,"45,354","-5,894","-2,841","6,341","3657,683","1,607"
2016,Mauritania,130,"4,201","0,61391","0,84142","0,28639","0,1268","0,17955","0,22686","39,6",30,"42,9",50,"31,3","44,1",4163534,"2,763","-4,315","-0,125","0,663","61,511","2,385"
2016,Mauritania,130,"4,201","0,61391","0,84142","0,28639","0,1268","0,17955","0,22686","39,6",30,"42,9",50,"31,3","44,1",4163534,"2,763","-4,315","-0,125","0,663","61,511","2,279"
2016,Mauritania,130,"4,201","0,61391","0,84142","0,28639","0,1268","0,17955","0,22686","39,6",30,"42,9",50,"31,3","44,1",4163534,"2,763","-4,315","-0,125","0,663","61,511","2,361"
2016,Mauritania,130,"4,201","0,61391","0,84142","0,28639","0,1268","0,17955","0,22686","39,6",30,"42,9",50,"31,3","44,1",4163534,"2,763","-4,315","-0,125","0,663","61,511","2,353"
2016,Mauritania,130,"4,201","0,61391","0,84142","0,28639","0,1268","0,17955","0,22686","39,6",30,"42,9",50,"31,3","44,1",4163534,"2,763","-4,315","-0,125","0,663","61,511","2,333"
2016,Zimbabwe,131,"4,193","0,35041","0,71478","0,1595","0,25429","0,08582","0,18503","30,5",5,20,"38,9","56,3","32,4",14030390,"10,815","-11,139","-1,356","0,771","737,295","2,235"
2016,Zimbabwe,131,"4,193","0,35041","0,71478","0,1595","0,25429","0,08582","0,18503","30,5",5,20,"38,9","56,3","32,4",14030390,"10,815","-11,139","-1,356","0,771","737,295","2,25"
2016,Zimbabwe,131,"4,193","0,35041","0,71478","0,1595","0,25429","0,08582","0,18503","30,5",5,20,"38,9","56,3","32,4",14030390,"10,815","-11,139","-1,356","0,771","737,295","2,297"
2016,Zimbabwe,131,"4,193","0,35041","0,71478","0,1595","0,25429","0,08582","0,18503","30,5",5,20,"38,9","56,3","32,4",14030390,"10,815","-11,139","-1,356","0,771","737,295","2,34"
2016,Zimbabwe,131,"4,193","0,35041","0,71478","0,1595","0,25429","0,08582","0,18503","30,5",5,20,"38,9","56,3","32,4",14030390,"10,815","-11,139","-1,356","0,771","737,295","2,463"
2016,Malawi,132,"4,156","0,08709","0,147","0,29364","0,4143","0,07564","0,30968","55,5","65,8","42,9","44,4","62,5","61,8",17205289,"1,263","12,811","0,143","0,073","44,741","1,715"
2016,Malawi,132,"4,156","0,08709","0,147","0,29364","0,4143","0,07564","0,30968","55,5","65,8","42,9","44,4","62,5","61,8",17205289,"1,263","12,811","0,143","0,073","44,741","1,726"
2016,Malawi,132,"4,156","0,08709","0,147","0,29364","0,4143","0,07564","0,30968","55,5","65,8","42,9","44,4","62,5","61,8",17205289,"1,263","12,811","0,143","0,073","44,741","1,734"
2016,Malawi,132,"4,156","0,08709","0,147","0,29364","0,4143","0,07564","0,30968","55,5","65,8","42,9","44,4","62,5","61,8",17205289,"1,263","12,811","0,143","0,073","44,741","1,749"
2016,Malawi,132,"4,156","0,08709","0,147","0,29364","0,4143","0,07564","0,30968","55,5","65,8","42,9","44,4","62,5","61,8",17205289,"1,263","12,811","0,143","0,073","44,741","1,728"
2016,Gabon,134,"4,121","1,15851","0,72368","0,3494","0,28098","0,09314","0,06244","37,4","25,8","22,1","44,4","56,3","38,2",2007873,"5,298","0,945","0,05","2,639","240,093","1,959"
2016,Gabon,134,"4,121","1,15851","0,72368","0,3494","0,28098","0,09314","0,06244","37,4","25,8","22,1","44,4","56,3","38,2",2007873,"5,298","0,945","0,05","2,639","240,093","2,007"
2016,Gabon,134,"4,121","1,15851","0,72368","0,3494","0,28098","0,09314","0,06244","37,4","25,8","22,1","44,4","56,3","38,2",2007873,"5,298","0,945","0,05","2,639","240,093","2,032"
2016,Gabon,134,"4,121","1,15851","0,72368","0,3494","0,28098","0,09314","0,06244","37,4","25,8","22,1","44,4","56,3","38,2",2007873,"5,298","0,945","0,05","2,639","240,093","2,096"
2016,Gabon,134,"4,121","1,15851","0,72368","0,3494","0,28098","0,09314","0,06244","37,4","25,8","22,1","44,4","56,3","38,2",2007873,"5,298","0,945","0,05","2,639","240,093","2,112"
2016,Mali,135,"4,073","0,31292","0,86333","0,16347","0,27544","0,13647","0,21064",57,"74,2","39,3","44,4","62,5","64,7",17965429,"3,107","0,355","0,011","0,173","43,251","2,546"
2016,Mali,135,"4,073","0,31292","0,86333","0,16347","0,27544","0,13647","0,21064",57,"74,2","39,3","44,4","62,5","64,7",17965429,"3,107","0,355","0,011","0,173","43,251","2,565"
2016,Mali,135,"4,073","0,31292","0,86333","0,16347","0,27544","0,13647","0,21064",57,"74,2","39,3","44,4","62,5","64,7",17965429,"3,107","0,355","0,011","0,173","43,251","2,696"
2016,Mali,135,"4,073","0,31292","0,86333","0,16347","0,27544","0,13647","0,21064",57,"74,2","39,3","44,4","62,5","64,7",17965429,"3,107","0,355","0,011","0,173","43,251","2,685"
2016,Mali,135,"4,073","0,31292","0,86333","0,16347","0,27544","0,13647","0,21064",57,"74,2","39,3","44,4","62,5","64,7",17965429,"3,107","0,355","0,011","0,173","43,251","2,71"
2016,Haiti,136,"4,028","0,34097","0,29561","0,27494","0,12072","0,14476","0,47958","40,2","51,7","22,1","22,2","37,5","67,6",10839970,"3,235","1,378","0,044","0,298","66,039","2,088"
2016,Haiti,136,"4,028","0,34097","0,29561","0,27494","0,12072","0,14476","0,47958","40,2","51,7","22,1","22,2","37,5","67,6",10839970,"3,235","1,378","0,044","0,298","66,039","2,065"
2016,Haiti,136,"4,028","0,34097","0,29561","0,27494","0,12072","0,14476","0,47958","40,2","51,7","22,1","22,2","37,5","67,6",10839970,"3,235","1,378","0,044","0,298","66,039","2,05"
2016,Haiti,136,"4,028","0,34097","0,29561","0,27494","0,12072","0,14476","0,47958","40,2","51,7","22,1","22,2","37,5","67,6",10839970,"3,235","1,378","0,044","0,298","66,039","2,054"
2016,Haiti,136,"4,028","0,34097","0,29561","0,27494","0,12072","0,14476","0,47958","40,2","51,7","22,1","22,2","37,5","67,6",10839970,"3,235","1,378","0,044","0,298","66,039","2,052"
2016,Botswana,137,"3,974","1,09426","0,89186","0,34752","0,44089","0,10769","0,12425","78,7","91,7","71,4","61,1",75,"94,1",2159944,"6,333","16,75","0,909","2,932","122,336","1,663"
2016,Botswana,137,"3,974","1,09426","0,89186","0,34752","0,44089","0,10769","0,12425","78,7","91,7","71,4","61,1",75,"94,1",2159944,"6,333","16,75","0,909","2,932","122,336","1,633"
2016,Botswana,137,"3,974","1,09426","0,89186","0,34752","0,44089","0,10769","0,12425","78,7","91,7","71,4","61,1",75,"94,1",2159944,"6,333","16,75","0,909","2,932","122,336","1,641"
2016,Botswana,137,"3,974","1,09426","0,89186","0,34752","0,44089","0,10769","0,12425","78,7","91,7","71,4","61,1",75,"94,1",2159944,"6,333","16,75","0,909","2,932","122,336","1,682"
2016,Botswana,137,"3,974","1,09426","0,89186","0,34752","0,44089","0,10769","0,12425","78,7","91,7","71,4","61,1",75,"94,1",2159944,"6,333","16,75","0,909","2,932","122,336","1,676"
2016,Cambodia,140,"3,907","0,55604","0,5375","0,42494","0,58852","0,08092","0,40339","42,7","31,7","57,1","33,3",50,"41,2",15766293,"9,724","15,128","1,278","0,617","101,149","2,105"
2016,Cambodia,140,"3,907","0,55604","0,5375","0,42494","0,58852","0,08092","0,40339","42,7","31,7","57,1","33,3",50,"41,2",15766293,"9,724","15,128","1,278","0,617","101,149","2,101"
2016,Cambodia,140,"3,907","0,55604","0,5375","0,42494","0,58852","0,08092","0,40339","42,7","31,7","57,1","33,3",50,"41,2",15766293,"9,724","15,128","1,278","0,617","101,149","2,01"
2016,Cambodia,140,"3,907","0,55604","0,5375","0,42494","0,58852","0,08092","0,40339","42,7","31,7","57,1","33,3",50,"41,2",15766293,"9,724","15,128","1,278","0,617","101,149","2,101"
2016,Cambodia,140,"3,907","0,55604","0,5375","0,42494","0,58852","0,08092","0,40339","42,7","31,7","57,1","33,3",50,"41,2",15766293,"9,724","15,128","1,278","0,617","101,149","2,066"
2016,Niger,142,"3,856","0,1327","0,6053","0,26162","0,38041","0,17176","0,2097","39,6","62,5","11,4","33,3","43,8","47,1",20788838,"2,064","1,44","0,029","0,099","39,107","2,329"
2016,Niger,142,"3,856","0,1327","0,6053","0,26162","0,38041","0,17176","0,2097","39,6","62,5","11,4","33,3","43,8","47,1",20788838,"2,064","1,44","0,029","0,099","39,107","2,268"
2016,Niger,142,"3,856","0,1327","0,6053","0,26162","0,38041","0,17176","0,2097","39,6","62,5","11,4","33,3","43,8","47,1",20788838,"2,064","1,44","0,029","0,099","39,107","2,415"
2016,Niger,142,"3,856","0,1327","0,6053","0,26162","0,38041","0,17176","0,2097","39,6","62,5","11,4","33,3","43,8","47,1",20788838,"2,064","1,44","0,029","0,099","39,107","2,444"
2016,Niger,142,"3,856","0,1327","0,6053","0,26162","0,38041","0,17176","0,2097","39,6","62,5","11,4","33,3","43,8","47,1",20788838,"2,064","1,44","0,029","0,099","39,107","2,394"
2016,Chad,144,"3,763","0,42214","0,63178","0,03824","0,12807","0,04952","0,18667",15,0,0,"11,1","37,5","26,5",14561666,"0,993","42,633","0,297","0,068","22,036","2,54"
2016,Chad,144,"3,763","0,42214","0,63178","0,03824","0,12807","0,04952","0,18667",15,0,0,"11,1","37,5","26,5",14561666,"0,993","42,633","0,297","0,068","22,036","2,476"
2016,Chad,144,"3,763","0,42214","0,63178","0,03824","0,12807","0,04952","0,18667",15,0,0,"11,1","37,5","26,5",14561666,"0,993","42,633","0,297","0,068","22,036","2,56"
2016,Chad,144,"3,763","0,42214","0,63178","0,03824","0,12807","0,04952","0,18667",15,0,0,"11,1","37,5","26,5",14561666,"0,993","42,633","0,297","0,068","22,036","2,496"
2016,Chad,144,"3,763","0,42214","0,63178","0,03824","0,12807","0,04952","0,18667",15,0,0,"11,1","37,5","26,5",14561666,"0,993","42,633","0,297","0,068","22,036","2,522"
2016,Burkina Faso,145,"3,739","0,31995","0,63054","0,21297","0,3337","0,12533","0,24353",47,"44,2","42,9","44,4","56,3","47,1",18646378,"3,381","2,543","0,084","0,181","47,778","1,896"
2016,Burkina Faso,145,"3,739","0,31995","0,63054","0,21297","0,3337","0,12533","0,24353",47,"44,2","42,9","44,4","56,3","47,1",18646378,"3,381","2,543","0,084","0,181","47,778","2,047"
2016,Burkina Faso,145,"3,739","0,31995","0,63054","0,21297","0,3337","0,12533","0,24353",47,"44,2","42,9","44,4","56,3","47,1",18646378,"3,381","2,543","0,084","0,181","47,778","2,074"
2016,Burkina Faso,145,"3,739","0,31995","0,63054","0,21297","0,3337","0,12533","0,24353",47,"44,2","42,9","44,4","56,3","47,1",18646378,"3,381","2,543","0,084","0,181","47,778","2,023"
2016,Burkina Faso,145,"3,739","0,31995","0,63054","0,21297","0,3337","0,12533","0,24353",47,"44,2","42,9","44,4","56,3","47,1",18646378,"3,381","2,543","0,084","0,181","47,778","2,176"
2016,Uganda,145,"3,739","0,34719","0,90981","0,19625","0,43653","0,06442","0,27102","52,6","52,5","35,7","44,4","68,8","61,8",39647506,"4,805","6,262","0,283","0,121","84,13","2,239"
2016,Uganda,145,"3,739","0,34719","0,90981","0,19625","0,43653","0,06442","0,27102","52,6","52,5","35,7","44,4","68,8","61,8",39647506,"4,805","6,262","0,283","0,121","84,13","2,138"
2016,Uganda,145,"3,739","0,34719","0,90981","0,19625","0,43653","0,06442","0,27102","52,6","52,5","35,7","44,4","68,8","61,8",39647506,"4,805","6,262","0,283","0,121","84,13","2,179"
2016,Uganda,145,"3,739","0,34719","0,90981","0,19625","0,43653","0,06442","0,27102","52,6","52,5","35,7","44,4","68,8","61,8",39647506,"4,805","6,262","0,283","0,121","84,13","2,176"
2016,Uganda,145,"3,739","0,34719","0,90981","0,19625","0,43653","0,06442","0,27102","52,6","52,5","35,7","44,4","68,8","61,8",39647506,"4,805","6,262","0,283","0,121","84,13","2,196"
2016,Yemen,147,"3,724","0,57939","0,47493","0,31048","0,2287","0,05892","0,09821","20,7",0,0,"44,4",50,"8,8",27168210,"10,426","-19,84","-2,58","0,384","585,103","2,84"
2016,Yemen,147,"3,724","0,57939","0,47493","0,31048","0,2287","0,05892","0,09821","20,7",0,0,"44,4",50,"8,8",27168210,"10,426","-19,84","-2,58","0,384","585,103","3,287"
2016,Yemen,147,"3,724","0,57939","0,47493","0,31048","0,2287","0,05892","0,09821","20,7",0,0,"44,4",50,"8,8",27168210,"10,426","-19,84","-2,58","0,384","585,103","3,316"
2016,Yemen,147,"3,724","0,57939","0,47493","0,31048","0,2287","0,05892","0,09821","20,7",0,0,"44,4",50,"8,8",27168210,"10,426","-19,84","-2,58","0,384","585,103","3,308"
2016,Yemen,147,"3,724","0,57939","0,47493","0,31048","0,2287","0,05892","0,09821","20,7",0,0,"44,4",50,"8,8",27168210,"10,426","-19,84","-2,58","0,384","585,103","3,412"
2016,Madagascar,148,"3,695","0,27954","0,46115","0,37109","0,13684","0,07506","0,2204","50,7","59,2","35,7","55,6","56,3","47,1",24894380,"3,359","-4,58","-0,161","0,135","81,258","1,902"
2016,Madagascar,148,"3,695","0,27954","0,46115","0,37109","0,13684","0,07506","0,2204","50,7","59,2","35,7","55,6","56,3","47,1",24894380,"3,359","-4,58","-0,161","0,135","81,258","1,866"
2016,Madagascar,148,"3,695","0,27954","0,46115","0,37109","0,13684","0,07506","0,2204","50,7","59,2","35,7","55,6","56,3","47,1",24894380,"3,359","-4,58","-0,161","0,135","81,258","1,914"
2016,Madagascar,148,"3,695","0,27954","0,46115","0,37109","0,13684","0,07506","0,2204","50,7","59,2","35,7","55,6","56,3","47,1",24894380,"3,359","-4,58","-0,161","0,135","81,258","1,86"
2016,Madagascar,148,"3,695","0,27954","0,46115","0,37109","0,13684","0,07506","0,2204","50,7","59,2","35,7","55,6","56,3","47,1",24894380,"3,359","-4,58","-0,161","0,135","81,258","1,867"
2016,Tanzania,149,"3,666","0,47155","0,77623","0,357","0,3176","0,05099","0,31472","57,6",70,50,"55,6","62,5",50,53050790,"10,535","-0,961","-0,102","0,199","197,315","1,857"
2016,Tanzania,149,"3,666","0,47155","0,77623","0,357","0,3176","0,05099","0,31472","57,6",70,50,"55,6","62,5",50,53050790,"10,535","-0,961","-0,102","0,199","197,315","1,847"
2016,Tanzania,149,"3,666","0,47155","0,77623","0,357","0,3176","0,05099","0,31472","57,6",70,50,"55,6","62,5",50,53050790,"10,535","-0,961","-0,102","0,199","197,315","1,825"
2016,Tanzania,149,"3,666","0,47155","0,77623","0,357","0,3176","0,05099","0,31472","57,6",70,50,"55,6","62,5",50,53050790,"10,535","-0,961","-0,102","0,199","197,315","1,84"
2016,Tanzania,149,"3,666","0,47155","0,77623","0,357","0,3176","0,05099","0,31472","57,6",70,50,"55,6","62,5",50,53050790,"10,535","-0,961","-0,102","0,199","197,315","1,86"
2016,Liberia,150,"3,622","0,10706","0,50353","0,23165","0,25748","0,04852","0,24063","53,1","78,3","25,7","55,6",50,"55,9",4586788,"1,358","12,703","0,153","0,296","48,098","1,951"
2016,Liberia,150,"3,622","0,10706","0,50353","0,23165","0,25748","0,04852","0,24063","53,1","78,3","25,7","55,6",50,"55,9",4586788,"1,358","12,703","0,153","0,296","48,098","1,988"
2016,Liberia,150,"3,622","0,10706","0,50353","0,23165","0,25748","0,04852","0,24063","53,1","78,3","25,7","55,6",50,"55,9",4586788,"1,358","12,703","0,153","0,296","48,098","2,059"
2016,Liberia,150,"3,622","0,10706","0,50353","0,23165","0,25748","0,04852","0,24063","53,1","78,3","25,7","55,6",50,"55,9",4586788,"1,358","12,703","0,153","0,296","48,098","1,933"
2016,Liberia,150,"3,622","0,10706","0,50353","0,23165","0,25748","0,04852","0,24063","53,1","78,3","25,7","55,6",50,"55,9",4586788,"1,358","12,703","0,153","0,296","48,098","1,889"
2016,Guinea,151,"3,607","0,22415","0,3109","0,18829","0,30953","0,1192","0,29914","31,4",35,"4,3","44,4","43,8","29,4",11738441,"2,744","11,958","0,293","0,234","72,199","2,207"
2016,Guinea,151,"3,607","0,22415","0,3109","0,18829","0,30953","0,1192","0,29914","31,4",35,"4,3","44,4","43,8","29,4",11738441,"2,744","11,958","0,293","0,234","72,199","2,159"
2016,Guinea,151,"3,607","0,22415","0,3109","0,18829","0,30953","0,1192","0,29914","31,4",35,"4,3","44,4","43,8","29,4",11738441,"2,744","11,958","0,293","0,234","72,199","2,1"
2016,Guinea,151,"3,607","0,22415","0,3109","0,18829","0,30953","0,1192","0,29914","31,4",35,"4,3","44,4","43,8","29,4",11738441,"2,744","11,958","0,293","0,234","72,199","2,106"
2016,Guinea,151,"3,607","0,22415","0,3109","0,18829","0,30953","0,1192","0,29914","31,4",35,"4,3","44,4","43,8","29,4",11738441,"2,744","11,958","0,293","0,234","72,199","2,125"
2016,Rwanda,152,"3,515","0,32846","0,61586","0,31865","0,5432","0,50521","0,23552","30,7","8,3",50,"22,2","43,8","29,4",11668818,"1,047","12,995","0,12","0,09","24,274","2,228"
2016,Rwanda,152,"3,515","0,32846","0,61586","0,31865","0,5432","0,50521","0,23552","30,7","8,3",50,"22,2","43,8","29,4",11668818,"1,047","12,995","0,12","0,09","24,274","2,215"
2016,Rwanda,152,"3,515","0,32846","0,61586","0,31865","0,5432","0,50521","0,23552","30,7","8,3",50,"22,2","43,8","29,4",11668818,"1,047","12,995","0,12","0,09","24,274","2,132"
2016,Rwanda,152,"3,515","0,32846","0,61586","0,31865","0,5432","0,50521","0,23552","30,7","8,3",50,"22,2","43,8","29,4",11668818,"1,047","12,995","0,12","0,09","24,274","2,139"
2016,Rwanda,152,"3,515","0,32846","0,61586","0,31865","0,5432","0,50521","0,23552","30,7","8,3",50,"22,2","43,8","29,4",11668818,"1,047","12,995","0,12","0,09","24,274","2,014"
2016,Benin,153,"3,484","0,39499","0,10419","0,21028","0,39747","0,06681","0,2018","56,7",65,"53,6",50,"56,3","58,8",10872067,"6,74","10,921","0,664","0,62","88,396","1,975"
2016,Benin,153,"3,484","0,39499","0,10419","0,21028","0,39747","0,06681","0,2018","56,7",65,"53,6",50,"56,3","58,8",10872067,"6,74","10,921","0,664","0,62","88,396","1,997"
2016,Benin,153,"3,484","0,39499","0,10419","0,21028","0,39747","0,06681","0,2018","56,7",65,"53,6",50,"56,3","58,8",10872067,"6,74","10,921","0,664","0,62","88,396","2,028"
